timestamp,emotion,confidence,angry,disgust,fear,happy,sad,surprise,neutral
2026-03-05T13:41:55.649525,sad,0.31,0.2,0.0,0.072,0.158,0.31,0.034,0.226
2026-03-05T13:41:55.692600,sad,0.318,0.198,0.0,0.07,0.15,0.318,0.032,0.23
2026-03-05T13:41:55.704820,sad,0.33,0.192,0.0,0.07,0.136,0.33,0.03,0.24
2026-03-05T13:41:55.758246,sad,0.324,0.19,0.0,0.07,0.122,0.324,0.032,0.264
2026-03-05T13:41:55.769004,sad,0.32,0.186,0.0,0.07,0.116,0.32,0.032,0.278
2026-03-05T13:41:55.814664,sad,0.32,0.19,0.0,0.084,0.106,0.32,0.036,0.264
2026-03-05T13:41:55.832033,sad,0.306,0.202,0.0,0.098,0.102,0.306,0.044,0.25
2026-03-05T13:41:55.881304,sad,0.298,0.208,0.0,0.104,0.11,0.298,0.046,0.24
2026-03-05T13:41:55.896339,sad,0.308,0.21,0.0,0.11,0.118,0.308,0.044,0.216
2026-03-05T13:41:55.996286,sad,0.318,0.21,0.0,0.11,0.116,0.318,0.046,0.204
2026-03-05T13:41:56.007318,sad,0.324,0.202,0.0,0.096,0.118,0.324,0.044,0.22
2026-03-05T13:41:56.044299,sad,0.336,0.192,0.0,0.084,0.132,0.336,0.038,0.224
2026-03-05T13:41:56.052169,sad,0.342,0.188,0.0,0.08,0.134,0.342,0.038,0.224
2026-03-05T13:41:56.075768,sad,0.35,0.186,0.0,0.078,0.126,0.35,0.038,0.226
2026-03-05T13:41:56.104075,sad,0.358,0.186,0.0,0.082,0.128,0.358,0.034,0.216
2026-03-05T13:41:56.165639,sad,0.36,0.194,0.0,0.08,0.134,0.36,0.03,0.206
2026-03-05T13:41:56.171403,sad,0.356,0.204,0.0,0.076,0.128,0.356,0.03,0.208
2026-03-05T13:41:56.231443,sad,0.356,0.206,0.0,0.076,0.116,0.356,0.03,0.218
2026-03-05T13:41:56.241844,sad,0.354,0.206,0.0,0.074,0.114,0.354,0.03,0.226
2026-03-05T13:41:56.279517,sad,0.36,0.202,0.0,0.07,0.12,0.36,0.028,0.224
2026-03-05T13:41:56.312202,sad,0.372,0.19,0.0,0.072,0.122,0.372,0.026,0.222
2026-03-05T13:41:56.366913,sad,0.368,0.2,0.0,0.078,0.118,0.368,0.026,0.214
2026-03-05T13:41:56.375874,sad,0.36,0.218,0.0,0.08,0.12,0.36,0.026,0.198
2026-03-05T13:41:56.510894,sad,0.362,0.21,0.0,0.078,0.132,0.362,0.024,0.194
2026-03-05T13:41:56.518971,sad,0.356,0.206,0.0,0.078,0.136,0.356,0.024,0.2
2026-03-05T13:41:56.567397,sad,0.348,0.214,0.0,0.082,0.128,0.348,0.024,0.204
2026-03-05T13:41:56.581196,sad,0.356,0.2,0.0,0.082,0.126,0.356,0.022,0.214
2026-03-05T13:41:56.630040,sad,0.352,0.182,0.0,0.076,0.142,0.352,0.022,0.224
2026-03-05T13:41:56.636292,sad,0.338,0.19,0.0,0.074,0.148,0.338,0.024,0.222
2026-03-05T13:41:56.701302,sad,0.33,0.198,0.0,0.072,0.146,0.33,0.026,0.224
2026-03-05T13:41:56.712656,sad,0.324,0.194,0.0,0.066,0.156,0.324,0.028,0.228
2026-03-05T13:41:56.778816,sad,0.326,0.182,0.0,0.062,0.166,0.326,0.03,0.228
2026-03-05T13:41:56.796869,sad,0.34,0.174,0.0,0.064,0.158,0.34,0.03,0.228
2026-03-05T13:41:56.843508,sad,0.378,0.164,0.0,0.066,0.138,0.378,0.028,0.222
2026-03-05T13:41:56.851770,sad,0.41,0.154,0.0,0.068,0.126,0.41,0.026,0.212
2026-03-05T13:41:56.913329,sad,0.416,0.154,0.0,0.072,0.124,0.416,0.024,0.208
2026-03-05T13:41:56.920972,sad,0.414,0.162,0.0,0.074,0.122,0.414,0.022,0.208
2026-03-05T13:41:56.978134,sad,0.404,0.174,0.0,0.074,0.124,0.404,0.022,0.208
2026-03-05T13:41:56.983287,sad,0.37,0.188,0.0,0.074,0.138,0.37,0.024,0.214
2026-03-05T13:41:57.014889,sad,0.346,0.2,0.0,0.076,0.138,0.346,0.026,0.22
2026-03-05T13:41:57.032300,sad,0.348,0.202,0.0,0.076,0.128,0.348,0.028,0.22
2026-03-05T13:41:57.128765,sad,0.344,0.196,0.0,0.072,0.13,0.344,0.028,0.226
2026-03-05T13:41:57.134466,sad,0.348,0.186,0.0,0.07,0.128,0.348,0.026,0.232
2026-03-05T13:41:57.161602,sad,0.354,0.18,0.0,0.07,0.12,0.354,0.026,0.238
2026-03-05T13:41:57.176683,sad,0.35,0.176,0.0,0.068,0.126,0.35,0.026,0.244
2026-03-05T13:41:57.295491,sad,0.356,0.19,0.0,0.07,0.122,0.356,0.024,0.23
2026-03-05T13:41:57.304753,sad,0.368,0.212,0.0,0.076,0.106,0.368,0.024,0.21
2026-03-05T13:41:57.357316,sad,0.378,0.22,0.0,0.078,0.1,0.378,0.024,0.2
2026-03-05T13:41:57.369106,sad,0.386,0.224,0.0,0.078,0.1,0.386,0.022,0.19
2026-03-05T13:41:57.416698,sad,0.398,0.224,0.0,0.08,0.098,0.398,0.02,0.18
2026-03-05T13:41:57.432414,sad,0.4,0.206,0.0,0.078,0.106,0.4,0.02,0.19
2026-03-05T13:41:57.461695,sad,0.396,0.188,0.0,0.076,0.112,0.396,0.022,0.206
2026-03-05T13:41:57.513785,sad,0.394,0.184,0.0,0.078,0.108,0.394,0.024,0.212
2026-03-05T13:41:57.578499,sad,0.378,0.186,0.0,0.078,0.11,0.378,0.026,0.22
2026-03-05T13:41:57.592570,sad,0.358,0.192,0.0,0.076,0.114,0.358,0.028,0.228
2026-03-05T13:41:57.639726,sad,0.332,0.202,0.0,0.076,0.122,0.332,0.03,0.232
2026-03-05T13:41:57.645702,sad,0.312,0.212,0.0,0.076,0.132,0.312,0.03,0.23
2026-03-05T13:41:57.709355,sad,0.296,0.222,0.0,0.074,0.148,0.296,0.028,0.224
2026-03-05T13:41:57.719710,sad,0.294,0.226,0.0,0.074,0.158,0.294,0.026,0.216
2026-03-05T13:41:57.777142,sad,0.298,0.228,0.0,0.072,0.154,0.298,0.024,0.216
2026-03-05T13:41:57.791676,sad,0.308,0.226,0.0,0.068,0.146,0.308,0.022,0.22
2026-03-05T13:41:57.896718,sad,0.338,0.216,0.0,0.066,0.142,0.338,0.02,0.21
2026-03-05T13:41:57.912485,sad,0.364,0.206,0.0,0.066,0.132,0.364,0.02,0.204
2026-03-05T13:41:58.028102,sad,0.362,0.198,0.0,0.076,0.134,0.362,0.022,0.198
2026-03-05T13:41:58.040369,sad,0.354,0.192,0.0,0.088,0.15,0.354,0.024,0.184
2026-03-05T13:41:58.095299,sad,0.336,0.176,0.0,0.088,0.198,0.336,0.024,0.174
2026-03-05T13:41:58.103862,sad,0.298,0.168,0.0,0.086,0.242,0.298,0.024,0.178
2026-03-05T13:41:58.227640,happy,0.276,0.182,0.0,0.088,0.276,0.252,0.028,0.172
2026-03-05T13:41:58.233984,happy,0.298,0.194,0.0,0.08,0.298,0.234,0.03,0.166
2026-03-05T13:41:58.266347,happy,0.306,0.202,0.0,0.076,0.306,0.228,0.034,0.156
2026-03-05T13:41:58.317847,happy,0.282,0.22,0.0,0.084,0.282,0.232,0.04,0.142
2026-03-05T13:41:58.375578,happy,0.278,0.224,0.0,0.088,0.278,0.224,0.046,0.14
2026-03-05T13:41:58.382456,happy,0.284,0.206,0.0,0.088,0.284,0.224,0.048,0.148
2026-03-05T13:41:58.442327,happy,0.292,0.2,0.0,0.082,0.292,0.218,0.048,0.156
2026-03-05T13:41:58.448595,happy,0.314,0.198,0.0,0.072,0.314,0.2,0.046,0.168
2026-03-05T13:41:58.503216,happy,0.322,0.188,0.0,0.07,0.322,0.204,0.044,0.172
2026-03-05T13:41:58.511246,happy,0.31,0.192,0.0,0.072,0.31,0.22,0.042,0.164
2026-03-05T13:41:58.546865,happy,0.31,0.192,0.0,0.068,0.31,0.232,0.036,0.162
2026-03-05T13:41:58.568376,happy,0.308,0.18,0.0,0.07,0.308,0.25,0.032,0.16
2026-03-05T13:41:58.590987,happy,0.298,0.176,0.0,0.076,0.298,0.268,0.03,0.154
2026-03-05T13:41:58.616337,happy,0.302,0.18,0.0,0.074,0.302,0.264,0.028,0.156
2026-03-05T13:41:58.691578,happy,0.314,0.18,0.0,0.068,0.314,0.256,0.024,0.16
2026-03-05T13:41:58.712452,happy,0.314,0.184,0.0,0.068,0.314,0.252,0.024,0.158
2026-03-05T13:41:58.775705,happy,0.324,0.184,0.0,0.068,0.324,0.246,0.024,0.152
2026-03-05T13:41:58.783200,happy,0.342,0.176,0.0,0.064,0.342,0.24,0.022,0.15
2026-03-05T13:41:58.841653,happy,0.356,0.158,0.0,0.06,0.356,0.242,0.022,0.154
2026-03-05T13:41:58.847070,happy,0.362,0.144,0.0,0.06,0.362,0.248,0.024,0.156
2026-03-05T13:41:58.875986,happy,0.334,0.144,0.0,0.066,0.334,0.258,0.028,0.166
2026-03-05T13:41:58.903601,happy,0.296,0.148,0.0,0.072,0.296,0.27,0.032,0.18
2026-03-05T13:41:58.947456,sad,0.286,0.148,0.0,0.074,0.276,0.286,0.032,0.184
2026-03-05T13:41:58.967857,sad,0.294,0.158,0.0,0.076,0.26,0.294,0.03,0.182
2026-03-05T13:41:58.993374,sad,0.292,0.186,0.0,0.082,0.238,0.292,0.032,0.172
2026-03-05T13:41:59.016038,sad,0.286,0.2,0.0,0.082,0.25,0.286,0.032,0.154
2026-03-05T13:41:59.061752,sad,0.278,0.196,0.0,0.078,0.266,0.278,0.028,0.158
2026-03-05T13:41:59.115998,sad,0.266,0.196,0.0,0.078,0.264,0.266,0.028,0.172
2026-03-05T13:41:59.196235,happy,0.264,0.19,0.0,0.076,0.264,0.254,0.028,0.19
2026-03-05T13:41:59.205851,happy,0.27,0.166,0.0,0.07,0.27,0.252,0.024,0.216
2026-03-05T13:41:59.226795,happy,0.26,0.158,0.0,0.07,0.26,0.254,0.024,0.23
2026-03-05T13:41:59.242362,sad,0.258,0.168,0.0,0.074,0.246,0.258,0.028,0.222
2026-03-05T13:41:59.300561,sad,0.27,0.172,0.0,0.076,0.24,0.27,0.028,0.208
2026-03-05T13:41:59.308470,sad,0.282,0.182,0.0,0.08,0.232,0.282,0.028,0.19
2026-03-05T13:41:59.361256,sad,0.28,0.192,0.0,0.086,0.23,0.28,0.032,0.176
2026-03-05T13:41:59.369849,sad,0.274,0.186,0.0,0.086,0.244,0.274,0.032,0.174
2026-03-05T13:41:59.408602,sad,0.276,0.172,0.0,0.082,0.264,0.276,0.03,0.172
2026-03-05T13:41:59.415969,happy,0.276,0.164,0.0,0.08,0.276,0.27,0.032,0.176
2026-03-05T13:41:59.470601,happy,0.276,0.166,0.0,0.08,0.276,0.258,0.034,0.186
2026-03-05T13:41:59.513409,happy,0.27,0.168,0.0,0.078,0.27,0.26,0.032,0.192
2026-03-05T13:41:59.579394,sad,0.268,0.166,0.0,0.078,0.26,0.268,0.034,0.192
2026-03-05T13:41:59.594178,sad,0.268,0.172,0.0,0.082,0.244,0.268,0.038,0.192
2026-03-05T13:41:59.625871,sad,0.27,0.178,0.0,0.088,0.238,0.27,0.04,0.184
2026-03-05T13:41:59.641237,sad,0.278,0.174,0.0,0.092,0.244,0.278,0.042,0.17
2026-03-05T13:41:59.692334,sad,0.274,0.176,0.0,0.09,0.25,0.274,0.04,0.168
2026-03-05T13:41:59.703760,sad,0.264,0.182,0.0,0.086,0.26,0.264,0.034,0.172
2026-03-05T13:41:59.811840,happy,0.274,0.188,0.0,0.082,0.274,0.258,0.03,0.168
2026-03-05T13:41:59.820218,happy,0.278,0.194,0.0,0.076,0.278,0.25,0.028,0.172
2026-03-05T13:41:59.861710,happy,0.268,0.192,0.0,0.072,0.268,0.252,0.026,0.186
2026-03-05T13:41:59.867217,sad,0.266,0.184,0.0,0.074,0.258,0.266,0.028,0.188
2026-03-05T13:41:59.891727,sad,0.282,0.172,0.0,0.076,0.252,0.282,0.03,0.188
2026-03-05T13:41:59.912190,sad,0.294,0.16,0.0,0.078,0.242,0.294,0.03,0.196
2026-03-05T13:41:59.962299,sad,0.294,0.158,0.002,0.082,0.23,0.294,0.032,0.204
2026-03-05T13:41:59.976524,sad,0.284,0.164,0.004,0.084,0.232,0.284,0.034,0.202
2026-03-05T13:42:00.076517,sad,0.282,0.176,0.004,0.09,0.22,0.282,0.034,0.2
2026-03-05T13:42:00.083702,sad,0.278,0.192,0.004,0.096,0.204,0.278,0.034,0.2
2026-03-05T13:42:00.109274,sad,0.274,0.196,0.004,0.096,0.206,0.274,0.034,0.198
2026-03-05T13:42:00.125523,sad,0.282,0.19,0.002,0.094,0.21,0.282,0.032,0.196
2026-03-05T13:42:00.147559,sad,0.29,0.19,0.0,0.098,0.206,0.29,0.032,0.188
2026-03-05T13:42:00.153215,sad,0.29,0.184,0.0,0.098,0.216,0.29,0.034,0.18
2026-03-05T13:42:00.194712,sad,0.286,0.174,0.0,0.09,0.234,0.286,0.034,0.182
2026-03-05T13:42:00.216100,sad,0.282,0.176,0.0,0.088,0.234,0.282,0.034,0.186
2026-03-05T13:42:00.261218,sad,0.286,0.18,0.0,0.088,0.218,0.286,0.034,0.192
2026-03-05T13:42:00.312918,sad,0.29,0.178,0.0,0.082,0.21,0.29,0.032,0.204
2026-03-05T13:42:00.425904,sad,0.288,0.176,0.0,0.074,0.214,0.288,0.028,0.216
2026-03-05T13:42:00.440029,sad,0.29,0.178,0.0,0.074,0.21,0.29,0.026,0.218
2026-03-05T13:42:00.508454,sad,0.282,0.174,0.0,0.076,0.224,0.282,0.03,0.208
2026-03-05T13:42:00.523392,sad,0.266,0.168,0.0,0.076,0.254,0.266,0.034,0.196
2026-03-05T13:42:00.563101,happy,0.276,0.172,0.0,0.076,0.276,0.256,0.034,0.18
2026-03-05T13:42:00.578494,happy,0.286,0.176,0.0,0.078,0.286,0.252,0.036,0.164
2026-03-05T13:42:00.615853,happy,0.322,0.172,0.0,0.08,0.322,0.236,0.038,0.144
2026-03-05T13:42:00.624380,happy,0.34,0.174,0.0,0.08,0.34,0.23,0.034,0.136
2026-03-05T13:42:00.661314,happy,0.384,0.168,0.0,0.074,0.384,0.212,0.03,0.126
2026-03-05T13:42:00.712626,happy,0.436,0.152,0.0,0.068,0.436,0.188,0.03,0.12
2026-03-05T13:42:00.779381,happy,0.492,0.14,0.0,0.06,0.492,0.166,0.028,0.11
2026-03-05T13:42:00.786233,happy,0.522,0.136,0.0,0.052,0.522,0.156,0.026,0.104
2026-03-05T13:42:00.828099,happy,0.546,0.124,0.0,0.042,0.546,0.144,0.024,0.116
2026-03-05T13:42:00.839823,happy,0.544,0.12,0.0,0.038,0.544,0.144,0.022,0.13
2026-03-05T13:42:00.893987,happy,0.534,0.136,0.0,0.04,0.534,0.146,0.02,0.126
2026-03-05T13:42:00.903838,happy,0.52,0.148,0.0,0.044,0.52,0.146,0.02,0.126
2026-03-05T13:42:00.949552,happy,0.532,0.138,0.0,0.044,0.532,0.142,0.02,0.126
2026-03-05T13:42:00.956496,happy,0.55,0.136,0.0,0.046,0.55,0.14,0.02,0.108
2026-03-05T13:42:01.010885,happy,0.554,0.144,0.0,0.048,0.554,0.138,0.02,0.096
2026-03-05T13:42:01.017894,happy,0.566,0.132,0.0,0.044,0.566,0.134,0.02,0.102
2026-03-05T13:42:01.064679,happy,0.582,0.116,0.0,0.04,0.582,0.13,0.022,0.104
2026-03-05T13:42:01.113003,happy,0.572,0.122,0.0,0.04,0.572,0.13,0.024,0.106
2026-03-05T13:42:01.195705,happy,0.546,0.13,0.0,0.04,0.546,0.14,0.024,0.114
2026-03-05T13:42:01.205220,happy,0.534,0.128,0.0,0.04,0.534,0.15,0.024,0.116
2026-03-05T13:42:01.245642,happy,0.536,0.122,0.0,0.04,0.536,0.154,0.026,0.114
2026-03-05T13:42:01.256581,happy,0.534,0.12,0.0,0.04,0.534,0.158,0.026,0.116
2026-03-05T13:42:01.323797,happy,0.522,0.124,0.0,0.04,0.522,0.162,0.026,0.122
2026-03-05T13:42:01.331102,happy,0.526,0.126,0.0,0.04,0.526,0.156,0.028,0.122
2026-03-05T13:42:01.375855,happy,0.55,0.122,0.0,0.038,0.55,0.148,0.028,0.114
2026-03-05T13:42:01.383728,happy,0.56,0.122,0.0,0.036,0.56,0.146,0.026,0.11
2026-03-05T13:42:01.424882,happy,0.544,0.134,0.0,0.038,0.544,0.146,0.024,0.114
2026-03-05T13:42:01.430173,happy,0.538,0.14,0.0,0.04,0.538,0.146,0.022,0.114
2026-03-05T13:42:01.463489,happy,0.56,0.13,0.0,0.036,0.56,0.142,0.02,0.112
2026-03-05T13:42:01.513319,happy,0.562,0.126,0.0,0.034,0.562,0.14,0.02,0.118
2026-03-05T13:42:01.607714,happy,0.562,0.126,0.0,0.036,0.562,0.136,0.02,0.12
2026-03-05T13:42:01.617221,happy,0.588,0.114,0.0,0.034,0.588,0.13,0.02,0.114
2026-03-05T13:42:01.688217,happy,0.602,0.106,0.0,0.032,0.602,0.126,0.02,0.114
2026-03-05T13:42:01.695087,happy,0.588,0.114,0.0,0.036,0.588,0.126,0.02,0.116
2026-03-05T13:42:01.743030,happy,0.56,0.128,0.0,0.04,0.56,0.136,0.02,0.116
2026-03-05T13:42:01.750313,happy,0.534,0.138,0.0,0.04,0.534,0.148,0.02,0.12
2026-03-05T13:42:01.782402,happy,0.504,0.152,0.0,0.042,0.504,0.152,0.022,0.128
2026-03-05T13:42:01.794792,happy,0.486,0.162,0.0,0.044,0.486,0.154,0.024,0.13
2026-03-05T13:42:01.825660,happy,0.476,0.164,0.0,0.044,0.476,0.16,0.024,0.132
2026-03-05T13:42:01.830828,happy,0.48,0.16,0.0,0.044,0.48,0.156,0.024,0.136
2026-03-05T13:42:01.862275,happy,0.48,0.158,0.0,0.044,0.48,0.16,0.024,0.134
2026-03-05T13:42:01.913007,happy,0.484,0.152,0.0,0.042,0.484,0.172,0.022,0.128
2026-03-05T13:42:02.003677,happy,0.518,0.138,0.0,0.04,0.518,0.166,0.02,0.118
2026-03-05T13:42:02.011125,happy,0.544,0.132,0.0,0.04,0.544,0.156,0.02,0.108
2026-03-05T13:42:02.054265,happy,0.55,0.13,0.0,0.04,0.55,0.152,0.022,0.106
2026-03-05T13:42:02.059004,happy,0.56,0.126,0.0,0.04,0.56,0.14,0.024,0.11
2026-03-05T13:42:02.084570,happy,0.56,0.12,0.0,0.04,0.56,0.13,0.024,0.124
2026-03-05T13:42:02.090109,happy,0.53,0.122,0.0,0.04,0.53,0.138,0.024,0.142
2026-03-05T13:42:02.130591,happy,0.512,0.128,0.0,0.038,0.512,0.142,0.024,0.15
2026-03-05T13:42:02.151253,happy,0.514,0.13,0.0,0.036,0.514,0.14,0.022,0.15
2026-03-05T13:42:02.231556,happy,0.528,0.128,0.0,0.036,0.528,0.136,0.02,0.146
2026-03-05T13:42:02.245169,happy,0.552,0.128,0.0,0.036,0.552,0.13,0.02,0.132
2026-03-05T13:42:02.289935,happy,0.57,0.13,0.0,0.036,0.57,0.13,0.02,0.116
2026-03-05T13:42:02.311144,happy,0.576,0.128,0.0,0.038,0.576,0.134,0.02,0.11
2026-03-05T13:42:02.382344,happy,0.626,0.108,0.0,0.034,0.626,0.118,0.018,0.102
2026-03-05T13:42:02.389559,happy,0.664,0.092,0.0,0.028,0.664,0.104,0.016,0.098
2026-03-05T13:42:02.427888,happy,0.7,0.078,0.0,0.024,0.7,0.092,0.014,0.092
2026-03-05T13:42:02.439566,happy,0.742,0.062,0.0,0.02,0.742,0.074,0.012,0.088
2026-03-05T13:42:02.476527,happy,0.782,0.046,0.0,0.014,0.782,0.058,0.01,0.086
2026-03-05T13:42:02.489551,happy,0.778,0.048,0.0,0.014,0.778,0.062,0.01,0.086
2026-03-05T13:42:02.549620,happy,0.784,0.048,0.0,0.014,0.784,0.062,0.01,0.08
2026-03-05T13:42:02.556194,happy,0.792,0.046,0.0,0.012,0.792,0.06,0.01,0.076
2026-03-05T13:42:02.611748,happy,0.79,0.046,0.0,0.01,0.79,0.064,0.01,0.074
2026-03-05T13:42:02.616740,happy,0.79,0.046,0.0,0.01,0.79,0.066,0.01,0.07
2026-03-05T13:42:02.692030,happy,0.8,0.044,0.0,0.01,0.8,0.066,0.01,0.062
2026-03-05T13:42:02.712025,happy,0.8,0.044,0.0,0.01,0.8,0.07,0.01,0.06
2026-03-05T13:42:02.776758,happy,0.812,0.042,0.0,0.008,0.812,0.066,0.01,0.056
2026-03-05T13:42:02.786607,happy,0.834,0.038,0.0,0.006,0.834,0.056,0.01,0.05
2026-03-05T13:42:02.828889,happy,0.862,0.032,0.0,0.004,0.862,0.046,0.01,0.042
2026-03-05T13:42:02.836808,happy,0.88,0.028,0.0,0.002,0.88,0.038,0.01,0.038
2026-03-05T13:42:02.875704,happy,0.89,0.026,0.0,0.002,0.89,0.03,0.01,0.038
2026-03-05T13:42:02.889427,happy,0.888,0.026,0.0,0.004,0.888,0.03,0.01,0.04
2026-03-05T13:42:02.961153,happy,0.888,0.026,0.0,0.006,0.888,0.032,0.01,0.04
2026-03-05T13:42:02.978229,happy,0.882,0.028,0.0,0.008,0.882,0.034,0.01,0.042
2026-03-05T13:42:03.017909,happy,0.852,0.034,0.0,0.01,0.852,0.048,0.01,0.046
2026-03-05T13:42:03.026650,happy,0.83,0.038,0.0,0.01,0.83,0.062,0.01,0.046
2026-03-05T13:42:03.073197,happy,0.804,0.046,0.0,0.012,0.804,0.074,0.01,0.052
2026-03-05T13:42:03.112322,happy,0.776,0.054,0.0,0.014,0.776,0.084,0.01,0.06
2026-03-05T13:42:03.160136,happy,0.762,0.058,0.0,0.014,0.762,0.088,0.012,0.062
2026-03-05T13:42:03.175913,happy,0.772,0.058,0.0,0.014,0.772,0.08,0.014,0.062
2026-03-05T13:42:03.194507,happy,0.782,0.056,0.0,0.014,0.782,0.074,0.014,0.062
2026-03-05T13:42:03.223928,happy,0.796,0.05,0.0,0.012,0.796,0.07,0.014,0.056
2026-03-05T13:42:03.275855,happy,0.82,0.042,0.0,0.01,0.82,0.06,0.016,0.048
2026-03-05T13:42:03.289391,happy,0.83,0.038,0.0,0.01,0.83,0.056,0.016,0.046
2026-03-05T13:42:03.337846,happy,0.834,0.036,0.0,0.01,0.834,0.056,0.016,0.042
2026-03-05T13:42:03.353407,happy,0.838,0.036,0.0,0.01,0.838,0.054,0.018,0.038
2026-03-05T13:42:03.395060,happy,0.84,0.038,0.0,0.01,0.84,0.048,0.018,0.04
2026-03-05T13:42:03.416111,happy,0.832,0.042,0.0,0.01,0.832,0.048,0.016,0.044
2026-03-05T13:42:03.494074,happy,0.83,0.044,0.0,0.01,0.83,0.05,0.014,0.044
2026-03-05T13:42:03.512143,happy,0.834,0.044,0.0,0.01,0.834,0.048,0.012,0.046
2026-03-05T13:42:03.562919,happy,0.828,0.048,0.0,0.01,0.828,0.046,0.01,0.054
2026-03-05T13:42:03.577404,happy,0.824,0.05,0.0,0.01,0.824,0.048,0.01,0.056
2026-03-05T13:42:03.625174,happy,0.814,0.05,0.0,0.012,0.814,0.054,0.012,0.058
2026-03-05T13:42:03.633155,happy,0.798,0.052,0.0,0.014,0.798,0.058,0.014,0.064
2026-03-05T13:42:03.673362,happy,0.78,0.05,0.0,0.016,0.78,0.068,0.016,0.068
2026-03-05T13:42:03.690031,happy,0.772,0.044,0.0,0.018,0.772,0.078,0.018,0.066
2026-03-05T13:42:03.758074,happy,0.726,0.048,0.0,0.022,0.726,0.096,0.018,0.084
2026-03-05T13:42:03.766199,happy,0.686,0.054,0.0,0.024,0.686,0.11,0.016,0.102
2026-03-05T13:42:03.807512,happy,0.608,0.08,0.0,0.03,0.608,0.132,0.016,0.124
2026-03-05T13:42:03.815951,happy,0.532,0.11,0.0,0.036,0.532,0.148,0.016,0.148
2026-03-05T13:42:04.010981,happy,0.424,0.154,0.0,0.042,0.424,0.17,0.016,0.188
2026-03-05T13:42:04.023726,happy,0.354,0.188,0.0,0.046,0.354,0.184,0.018,0.208
2026-03-05T13:42:04.108332,happy,0.26,0.212,0.0,0.054,0.26,0.232,0.022,0.22
2026-03-05T13:42:04.122719,sad,0.272,0.216,0.0,0.058,0.204,0.272,0.024,0.228
2026-03-05T13:42:04.168035,sad,0.318,0.22,0.0,0.062,0.154,0.318,0.026,0.222
2026-03-05T13:42:04.179009,sad,0.358,0.21,0.0,0.066,0.136,0.358,0.028,0.2
2026-03-05T13:42:04.196343,sad,0.394,0.192,0.0,0.072,0.136,0.394,0.028,0.174
2026-03-05T13:42:04.215704,sad,0.396,0.184,0.0,0.074,0.16,0.396,0.026,0.156
2026-03-05T13:42:04.311687,sad,0.386,0.186,0.002,0.074,0.178,0.386,0.026,0.148
2026-03-05T13:42:04.318321,sad,0.37,0.188,0.004,0.074,0.19,0.37,0.026,0.154
2026-03-05T13:42:04.614601,sad,0.362,0.182,0.004,0.076,0.2,0.362,0.026,0.156
2026-03-05T13:42:04.624303,sad,0.358,0.184,0.004,0.076,0.192,0.358,0.028,0.162
2026-03-05T13:42:04.675607,sad,0.348,0.186,0.004,0.072,0.176,0.348,0.028,0.188
2026-03-05T13:42:04.728905,sad,0.35,0.178,0.002,0.07,0.166,0.35,0.026,0.204
2026-03-05T13:42:04.772642,sad,0.364,0.172,0.0,0.07,0.162,0.364,0.024,0.202
2026-03-05T13:42:04.779650,sad,0.37,0.174,0.0,0.068,0.16,0.37,0.022,0.204
2026-03-05T13:42:04.824025,sad,0.368,0.166,0.0,0.064,0.162,0.368,0.02,0.22
2026-03-05T13:42:04.832074,sad,0.372,0.158,0.0,0.064,0.172,0.372,0.02,0.216
2026-03-05T13:42:04.892738,sad,0.376,0.158,0.0,0.066,0.178,0.376,0.02,0.204
2026-03-05T13:42:04.900021,sad,0.368,0.156,0.0,0.066,0.178,0.368,0.02,0.21
2026-03-05T13:42:04.950876,sad,0.358,0.174,0.0,0.068,0.168,0.358,0.022,0.206
2026-03-05T13:42:04.963473,sad,0.356,0.202,0.0,0.072,0.154,0.356,0.024,0.188
2026-03-05T13:42:05.014436,sad,0.364,0.204,0.0,0.072,0.142,0.364,0.022,0.192
2026-03-05T13:42:05.029341,sad,0.372,0.198,0.0,0.07,0.134,0.372,0.02,0.204
2026-03-05T13:42:05.079970,sad,0.358,0.208,0.0,0.07,0.132,0.358,0.022,0.206
2026-03-05T13:42:05.089033,sad,0.346,0.198,0.0,0.068,0.14,0.346,0.022,0.218
2026-03-05T13:42:05.143578,sad,0.348,0.174,0.0,0.068,0.148,0.348,0.02,0.234
2026-03-05T13:42:05.160085,sad,0.34,0.176,0.0,0.072,0.154,0.34,0.022,0.228
2026-03-05T13:42:05.208587,sad,0.332,0.194,0.0,0.074,0.158,0.332,0.026,0.204
2026-03-05T13:42:05.225037,sad,0.346,0.196,0.0,0.074,0.156,0.346,0.026,0.19
2026-03-05T13:42:05.294092,sad,0.362,0.198,0.002,0.074,0.152,0.362,0.024,0.18
2026-03-05T13:42:05.301904,sad,0.364,0.214,0.004,0.072,0.148,0.364,0.024,0.166
2026-03-05T13:42:05.410399,sad,0.356,0.244,0.004,0.074,0.138,0.356,0.026,0.15
2026-03-05T13:42:05.417281,sad,0.348,0.258,0.004,0.078,0.13,0.348,0.026,0.152
2026-03-05T13:42:05.474313,sad,0.348,0.25,0.004,0.078,0.126,0.348,0.026,0.166
2026-03-05T13:42:05.495182,sad,0.346,0.242,0.002,0.078,0.124,0.346,0.028,0.176
2026-03-05T13:42:05.576637,sad,0.344,0.238,0.0,0.078,0.116,0.344,0.028,0.19
2026-03-05T13:42:05.584266,sad,0.352,0.22,0.0,0.074,0.114,0.352,0.026,0.206
